Epoch	EpLen	AvgRet	StdRet	MaxRet	MinRet	FinalScore	AvgVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossEnt	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
106	200.0	0.25004894	0.083672754	0.93625	0.11695054	0.32429615	12.061101	2.9793947	37.06019	8.884809	21400	-0.0016030293	-0.5343432	0.39059266	-2.126675e-06	-0.013379753	0.53434324	0.0008829275	0.0	99.0	8353.118144512177
107	200.0	0.340442	0.09755544	0.9365151	0.16141213	0.42685226	13.185325	3.5953994	37.28504	8.491387	21600	-0.0016107808	-0.53692704	0.5277167	-6.2190695e-05	-0.015350163	0.536927	0.00062391564	0.0	99.0	8429.756608724594
108	200.0	0.24440978	0.092121355	1.0	0.120265	0.31600052	12.09344	3.1585252	37.22217	9.324815	21800	-0.0016125235	-0.5375082	0.39200985	-3.0348543e-05	-0.017513037	0.53750813	0.0005805836	0.0	99.0	8506.50799369812
109	200.0	0.32095814	0.10072562	0.94499797	0.15515004	0.40640357	12.770697	3.2996757	36.336273	9.037196	22000	-0.0016145371	-0.53817886	0.46340203	-4.8479997e-05	-0.0045230985	0.53817886	0.0008516971	0.0	99.0	8586.20421409607
110	200.0	0.39950094	0.1290594	0.9902828	0.19139756	0.5045707	14.025236	4.3180704	37.122734	9.347304	22200	-0.0016226427	-0.5408809	0.6994413	-3.4415978e-05	-0.00192523	0.540881	0.0006564546	0.0	99.0	8666.161411523819
111	200.0	0.3552892	0.10455967	0.97839975	0.17373127	0.44029376	13.262637	3.4451442	36.073593	8.605802	22400	-0.0016244634	-0.5414878	0.53437686	-4.5601977e-05	-0.020673811	0.5414878	0.0005264458	0.0	99.0	8743.072503566742
112	200.0	0.30849576	0.09634338	0.98544645	0.15290338	0.39102015	13.17992	3.1244476	36.75137	9.525413	22600	-0.0016287278	-0.54290915	0.45703894	-2.0927051e-05	0.00045496225	0.54290915	0.00061777	0.0	99.0	8823.02825498581
113	200.0	0.28545228	0.09837544	0.94812804	0.1374837	0.36457163	13.034081	3.2768536	37.263443	9.667368	22800	-0.0016259555	-0.541985	0.45072123	-9.066891e-06	-0.0015358627	0.54198503	0.00019743646	0.0	99.0	8899.941817045212
114	200.0	0.2021189	0.07170064	0.6416082	0.08955703	0.26431397	12.053462	2.1582222	37.261658	9.918617	23000	-0.0016270363	-0.5423456	0.37766406	-6.416743e-05	-0.062604725	0.54234564	0.0012111198	0.0	99.0	8979.529328107834
115	200.0	0.38429597	0.108885266	0.8893371	0.19457532	0.48744977	13.964887	3.7515204	36.704056	9.023634	23200	-0.0016201801	-0.5400599	0.6272097	-2.6180875e-05	-0.022669375	0.54006	0.001183883	0.0	99.0	9060.46975016594
116	200.0	0.2812357	0.09563394	0.9807799	0.14070052	0.35913184	12.810856	3.3143442	37.367733	9.312954	23400	-0.0016235923	-0.5411976	0.44232234	-1.4029676e-05	-0.007033348	0.5411976	0.0015644885	0.0	99.0	9136.714061260223
117	200.0	0.3469187	0.11284246	0.9223018	0.16107395	0.4362107	13.692983	3.9528608	36.80682	9.145691	23600	-0.0016272716	-0.54242396	0.5700732	-4.9343216e-05	-0.005764544	0.54242396	0.00058298477	0.0	99.0	9213.105947494507
118	200.0	0.39236408	0.10200523	0.88573265	0.19847547	0.4952923	14.270482	3.6104295	36.757584	9.197651	23800	-0.0016304578	-0.5434858	0.6419989	-2.271682e-05	0.008970559	0.5434859	0.00059846777	0.0	99.0	9289.614033222198
119	200.0	0.21658565	0.07662207	0.99507487	0.11276853	0.2775378	11.375007	2.5322015	36.799202	8.537015	24000	-0.0016313682	-0.5437891	0.32839584	-9.385287e-06	0.004389286	0.54378915	0.0004454354	0.0	99.0	9366.007692813873
120	200.0	0.33309218	0.11419771	0.98097825	0.1427364	0.42327806	13.616521	4.11187	37.121807	8.932696	24200	-0.0016294263	-0.54314226	0.5665922	-2.352905e-05	-0.0077709556	0.5431424	0.00023829006	0.0	99.0	9443.028369903564
121	200.0	0.2562158	0.08671401	0.981866	0.10758139	0.32915622	12.238286	2.8167574	36.93207	9.353645	24400	-0.001628571	-0.54285693	0.38154018	-4.4229673e-05	0.008488357	0.54285705	0.00050406007	0.0	99.0	9523.551164627075
122	200.0	0.3487392	0.11070742	0.98548096	0.13869125	0.441837	13.880917	3.6874619	36.775917	9.65826	24600	-0.0016306808	-0.54356	0.5605392	-3.613101e-05	-0.004028082	0.54356	0.00036195407	0.0	99.0	9599.90548825264
123	200.0	0.33193842	0.10261242	0.9796704	0.1510599	0.4259334	14.025578	3.4223027	37.445217	10.238553	24800	-0.0016289722	-0.5429907	0.5319874	-1.643307e-05	-0.0018099546	0.54299074	0.0006599746	0.0	99.0	9676.87044095993
124	200.0	0.3498433	0.108931325	0.9315169	0.15485565	0.44443387	14.067859	3.624418	37.119072	10.003409	25000	-0.001630238	-0.5434127	0.5652389	-3.641355e-05	0.003963828	0.5434128	0.00070953055	0.0	99.0	9753.281014919281
125	200.0	0.3401417	0.108140215	0.9952313	0.15866381	0.4372072	13.674754	3.4779515	36.35946	10.0856905	25200	-0.0016258656	-0.5419553	0.53050977	-6.5958244e-05	0.0040972233	0.5419553	0.0023160658	0.0	99.0	9829.503918886185
126	200.0	0.24929577	0.08617481	0.94810456	0.12185307	0.31822413	12.525313	2.7731707	37.12422	9.735656	25400	-0.0016242196	-0.54140645	0.3925979	-6.257207e-05	-0.03078857	0.54140645	0.0004303924	0.0	99.0	9909.568689107895
127	200.0	0.3427498	0.10087404	0.8650032	0.16334908	0.4323405	13.003227	3.3291628	35.031918	9.174788	25600	-0.0016268826	-0.5422937	0.5073919	-4.332175e-05	-0.0071047544	0.5422937	0.00055599783	0.0	99.0	9986.25698876381
128	200.0	0.32902375	0.10296582	1.0	0.15190797	0.42201847	13.072339	3.3461068	36.654137	9.337581	25800	-0.0016263651	-0.54212177	0.48991483	-0.00012049731	-0.0030849278	0.54212177	0.00090774556	0.0	99.0	10066.129660129547
129	200.0	0.19857171	0.06877411	0.901292	0.095448904	0.2521335	11.514242	2.1581986	38.046917	9.5397625	26000	-0.0016232003	-0.5410666	0.33105817	-2.5867601e-05	-0.03987199	0.54106665	0.0009854983	0.0	99.0	10146.317066192627
130	200.0	0.2842417	0.087154575	0.81870914	0.14231405	0.35816246	12.186064	2.749799	36.020657	9.034667	26200	-0.0016274685	-0.54248947	0.3812678	-1.559686e-05	0.0036745965	0.5424895	0.0007642496	0.0	99.0	10223.185376644135
131	200.0	0.32049957	0.10847173	0.8353049	0.16094641	0.40730068	12.992731	3.7229464	36.941498	9.159455	26400	-0.0016301576	-0.5433857	0.49806392	-8.152926e-05	0.0047183037	0.5433857	0.00059543207	0.0	99.0	10300.030495166779
132	200.0	0.2904701	0.100377895	0.95990705	0.117381446	0.37058517	12.3611765	3.465804	36.400856	8.744022	26600	-0.0016329696	-0.54432327	0.43894407	-5.203148e-05	0.015373319	0.54432327	0.0008600043	0.0	99.0	10380.042195558548
133	200.0	0.3375404	0.10234117	0.9770446	0.15797772	0.42973393	13.52495	3.5224595	37.275528	9.37051	26800	-0.0016301842	-0.5433945	0.52905285	-1.351384e-05	-0.0033319592	0.54339457	0.00052986376	0.0	99.0	10456.590990304947
134	200.0	0.34993652	0.11072839	0.85403085	0.15480247	0.44885623	13.999128	4.0185304	37.723133	9.767536	27000	-0.0016286243	-0.5428747	0.59513664	-2.4303794e-05	0.007545054	0.5428747	0.000628329	0.0	99.0	10533.154737472534
135	200.0	0.33494726	0.10523913	0.9310155	0.16582781	0.42792398	13.61729	3.7492902	36.635353	9.567566	27200	-0.0016318006	-0.5439337	0.5426227	-1.00045e-05	0.0018011928	0.5439337	0.00051438936	0.0	99.0	10609.67441534996
136	200.0	0.3594613	0.10917826	0.9924934	0.15429705	0.45626804	13.574793	3.8287005	37.00099	9.190675	27400	-0.0016332899	-0.5444299	0.5788243	-7.934053e-06	-0.010544658	0.54442996	0.00023050838	0.0	99.0	10689.927721738815
137	200.0	0.3612534	0.112063386	0.8559846	0.15927197	0.4554453	13.8892565	3.8555505	35.815193	9.231438	27600	-0.0016331543	-0.54438484	0.59156346	-2.6010675e-05	-0.009901822	0.5443848	0.0004472808	0.0	99.0	10770.100643157959
138	200.0	0.34955877	0.10775867	0.9110383	0.1661911	0.45015156	14.050809	3.763239	37.0815	9.9029	27800	-0.0016355031	-0.5451681	0.5861431	-0.0001049533	0.002435565	0.5451681	0.0009842168	0.0	99.0	10846.422949552536
139	200.0	0.3002077	0.097244464	0.9447751	0.13291396	0.37847313	13.273961	3.256242	36.65734	9.831771	28000	-0.0016318277	-0.5439427	0.4644717	-2.2703782e-05	-0.00533092	0.5439427	0.00032310188	0.0	99.0	10922.590927362442
140	200.0	0.32401082	0.107653715	0.96143407	0.1503537	0.41013473	13.390994	3.560585	37.06644	9.763789	28200	-0.0016293459	-0.5431155	0.49656343	-3.963476e-05	0.0010640919	0.54311544	0.00044554292	0.0	99.0	10999.361632347107
141	200.0	0.25610736	0.09545511	1.0	0.11230651	0.32619047	12.663667	3.090788	38.035397	10.058781	28400	-0.001631383	-0.54379433	0.40816087	-4.0250598e-06	-0.0029964745	0.5437943	0.0008299671	0.0	99.0	11075.975029945374
142	200.0	0.31275207	0.10689863	1.0	0.13403252	0.40306118	13.393514	3.6285844	37.892574	9.822028	28600	-0.0016326968	-0.54423237	0.50378126	-5.430891e-06	-0.0027401447	0.5442323	0.00026511922	0.0	99.0	11152.8207321167
143	200.0	0.19804007	0.08683994	0.9950532	0.09791634	0.25280967	11.91727	2.8525867	37.96522	9.946196	28800	-0.0016317186	-0.54390675	0.3888085	-3.5342877e-05	-0.05463317	0.54390675	0.00069072295	0.0	99.0	11229.503628492355
144	200.0	0.25822118	0.08929089	0.8028932	0.12163562	0.33137226	12.335105	3.1474364	37.444622	9.277814	29000	-0.0016325639	-0.544188	0.40304133	-3.375765e-05	0.011114001	0.544188	0.00078480685	0.0	99.0	11309.736687421799
145	200.0	0.21558118	0.076682076	0.82338434	0.10165857	0.27565536	12.038726	2.5814154	37.482533	9.714662	29200	-0.0016287847	-0.5429283	0.37111068	-6.2441104e-05	-0.03121519	0.54292834	0.0009219968	0.0	99.0	11386.310338020325
146	200.0	0.3081894	0.10595475	0.9950158	0.1251783	0.3851602	13.1480665	3.5970314	37.28114	9.423672	29400	-0.0016295594	-0.5431865	0.47263205	-2.0999229e-05	-0.0001924634	0.54318655	0.0005760411	0.0	99.0	11462.736637830734
147	200.0	0.3368612	0.1105625	0.99147516	0.16388823	0.427826	13.669988	3.734459	38.231903	9.568654	29600	-0.0016225578	-0.5408524	0.5371178	-3.616535e-05	-0.0045226216	0.5408524	0.0012254928	0.0	99.0	11542.83078455925
148	200.0	0.31911474	0.09319868	0.86615586	0.13429728	0.40378705	13.364485	3.2284436	37.20194	9.89892	29800	-0.001630048	-0.5433494	0.4841306	-3.161549e-05	-0.0028678477	0.54334944	0.0011293424	0.0	99.0	11622.376210451126
149	200.0	0.3274496	0.10664496	0.96890765	0.14951268	0.4156691	13.487867	3.5393233	38.51815	9.8228855	30000	-0.0016291329	-0.5430445	0.50741774	-9.664451e-06	-0.0009188652	0.5430445	0.0008607097	0.0	99.0	11702.019965171814
150	200.0	0.3602399	0.10434452	0.9623978	0.164732	0.45936355	13.921553	3.4203491	38.333	10.27498	30200	-0.0016280469	-0.54268247	0.5561675	-3.6988058e-05	0.0051211715	0.5426824	0.00078879675	0.0	99.0	11778.960446834564
151	200.0	0.3126495	0.08505346	0.8802235	0.14735483	0.39080742	13.027176	2.7297041	37.200382	10.191844	30400	-0.0016242834	-0.54142797	0.42765296	-6.901065e-05	0.0065275133	0.54142797	0.0009445969	0.0	99.0	11855.261894464493
152	200.0	0.34743208	0.1277236	0.99526674	0.14462669	0.44994843	14.124856	4.505718	38.997826	10.017573	30600	-0.0016199491	-0.53998286	0.63254297	-9.774277e-05	0.0051727295	0.53998286	0.0017054002	0.0	99.0	11936.32308602333
153	200.0	0.27940252	0.079008564	0.70781124	0.12365859	0.3556321	12.689307	2.6517026	37.432606	9.632746	30800	-0.0016036952	-0.53456503	0.4025382	-5.166419e-05	0.0008967817	0.53456503	0.0018458762	0.0	99.0	12012.946911811829
154	200.0	0.25059292	0.086518936	0.7383604	0.09529348	0.31568086	12.694697	2.830934	37.72669	10.125471	31000	-0.001618926	-0.53964186	0.39814132	-5.8791717e-05	-0.032997787	0.539642	0.0016895114	0.0	99.0	12089.460981845856
155	200.0	0.32611573	0.108731	0.9098763	0.14792283	0.42063814	12.916013	3.773313	37.734257	9.579098	31200	-0.0016279132	-0.542638	0.51369524	-1.777988e-05	-0.0035051703	0.54263794	0.0008427516	0.0	99.0	12166.527522325516
156	200.0	0.28376704	0.09552664	0.9810618	0.13271847	0.36961594	12.52191	3.255427	38.425926	9.628379	31400	-0.0016241859	-0.5413953	0.42756554	-7.42313e-05	0.0062045753	0.54139537	0.003331201	0.0	99.0	12246.726169109344
157	200.0	0.23506711	0.07291698	0.6085136	0.0963125	0.30466318	11.404242	2.4371207	36.84355	8.859402	31600	-0.0015936171	-0.5312059	0.3288901	-6.9457456e-05	-0.013241529	0.5312058	0.0022410594	0.0	99.0	12323.243847608566
158	200.0	0.22554462	0.07443395	0.9669714	0.10808031	0.2855454	11.204238	2.4310224	37.372204	8.5313	31800	-0.0016007542	-0.53358513	0.3083346	-4.96204e-05	-0.0032533407	0.5335852	0.0017422872	0.0	99.0	12399.784951925278
159	200.0	0.23765993	0.080964826	0.8024372	0.106520414	0.3077564	11.58211	2.6895711	36.777004	8.802703	32000	-0.001605199	-0.5350663	0.34115213	-0.00011491636	-0.0009241402	0.53506637	0.0021275927	0.0	99.0	12476.149347305298
160	200.0	0.35762432	0.11202894	0.94571316	0.15714018	0.46093795	13.481511	3.982687	37.91571	8.915598	32200	-0.0016078646	-0.5359551	0.5998865	-3.9483653e-05	-0.015814543	0.5359551	0.0015176866	0.0	99.0	12552.921141147614
161	200.0	0.22833054	0.07363231	0.83837783	0.114610575	0.290585	11.876928	2.371548	38.222706	9.547611	32400	-0.0015991044	-0.53303486	0.3409865	-5.4802513e-05	-0.0120381415	0.5330349	0.0015781982	0.0	99.0	12632.57087278366
162	200.0	0.29479375	0.10227036	0.9235599	0.14237055	0.3812969	12.945798	3.6317954	38.171944	9.399681	32600	-0.0016108116	-0.5369375	0.47591016	-5.1683746e-05	-0.004988849	0.53693753	0.0010563409	0.0	99.0	12708.82175374031
163	200.0	0.21792875	0.06763298	0.9865626	0.101513386	0.27553135	11.767336	2.160574	38.81035	9.6623	32800	-0.0016135125	-0.5378375	0.33062074	-3.2409793e-05	-0.028085887	0.5378375	0.00091465836	0.0	99.0	12785.338560819626
164	200.0	0.3417299	0.1014717	0.89160144	0.1624076	0.4282309	13.178549	3.3992028	38.05532	9.297428	33000	-0.0016197579	-0.5399195	0.51292837	5.118316e-06	0.00029611588	0.53991956	0.00041913267	0.0	99.0	12865.237502336502
165	200.0	0.34700188	0.11769611	0.9182588	0.15550466	0.44983113	13.261333	4.1250534	37.457077	9.451776	33200	-0.0016282612	-0.5427537	0.5853151	-7.779116e-05	-0.010340929	0.5427537	0.0017382128	0.0	99.0	12945.294246435165
166	200.0	0.19875173	0.08112408	0.86525744	0.088319845	0.26029614	12.224255	2.632853	38.50501	10.260818	33400	-0.001629772	-0.54325736	0.40903574	-4.8394315e-05	-0.06273314	0.54325753	0.0006674604	0.0	99.0	13025.628433465958
167	200.0	0.2531609	0.09493404	0.9025342	0.11383325	0.3300076	12.46972	3.191774	37.940327	9.459961	33600	-0.0016282906	-0.5427634	0.41377583	3.5585836e-06	-0.013361841	0.5427634	0.0005312771	0.0	99.0	13101.993352413177
168	200.0	0.31734368	0.10153431	0.89663655	0.14275572	0.40074903	13.072549	3.3467336	37.36388	9.470424	33800	-0.0016262623	-0.54208755	0.47122303	-5.4246048e-05	0.008515894	0.54208755	0.0008020334	0.0	99.0	13182.02175951004
169	200.0	0.34305334	0.11578921	0.8918008	0.16176303	0.44336948	14.045544	3.9297583	37.93237	10.073086	34000	-0.0016221592	-0.54071957	0.58091855	-5.1312963e-05	0.0103337765	0.5407197	0.00055106287	0.0	99.0	13258.745087862015
170	200.0	0.35601255	0.10635746	0.9623156	0.13728689	0.45459753	14.010834	3.711509	38.900936	9.478831	34200	-0.0016257444	-0.54191464	0.58389926	-5.7340367e-06	0.0017178655	0.54191464	0.00087170134	0.0	99.0	13338.830815792084
171	200.0	0.19684432	0.07316773	0.8482266	0.09138798	0.25366408	11.936222	2.510943	38.015865	9.837133	34400	-0.0016292266	-0.5430755	0.37918407	-1.3179379e-05	-0.05459544	0.5430755	0.00041353522	0.0	99.0	13419.066350460052
172	200.0	0.35277042	0.1078353	0.87047917	0.16021566	0.4509009	13.641718	3.6642444	36.044075	9.499696	34600	-0.00162705	-0.54235	0.5632945	-4.205911e-05	-0.009173691	0.54235005	0.00059604435	0.0	99.0	13499.375101566315
173	200.0	0.36301377	0.10092851	0.9224988	0.18402761	0.45830727	13.979576	3.4527164	37.880314	9.870755	34800	-0.0016299188	-0.54330647	0.5647333	-2.0116568e-07	0.0021819472	0.54330647	0.00066918397	0.0	99.0	13579.384028673172
174	200.0	0.29535082	0.094259925	0.8934072	0.13989665	0.3757585	13.056244	3.2908115	37.98879	9.634049	35000	-0.0016305123	-0.54350424	0.453264	-7.607741e-07	-0.0020498633	0.5435043	0.0008020068	0.0	99.0	13659.317110300064
175	200.0	0.4036609	0.12909837	0.96193767	0.20101893	0.5177211	14.643207	4.4169736	38.33826	9.768693	35200	-0.001632787	-0.5442624	0.7395351	-2.3470144e-05	-0.018568397	0.5442624	0.0006286681	0.0	99.0	13735.832699775696
176	200.0	0.2971731	0.101163946	0.99105173	0.13818066	0.37766823	13.157275	3.59224	40.014145	9.70295	35400	-0.0016304366	-0.54347885	0.47470278	-6.6402135e-05	0.007995158	0.54347897	0.00046795481	0.0	99.0	13816.677860498428
177	200.0	0.3845248	0.120882705	0.91349757	0.1652389	0.4920278	14.700149	4.106443	38.443142	10.292789	35600	-0.0016307578	-0.5435861	0.67502195	-7.270789e-05	-0.0008633733	0.5435861	0.00080733845	0.0	99.0	13897.028581857681
178	200.0	0.2976646	0.10209742	0.9855164	0.13467541	0.38156423	13.453798	3.5164769	38.89129	10.257778	35800	-0.0016285911	-0.542864	0.48446524	-3.817852e-05	0.0001848638	0.54286397	0.00064802304	0.0	99.0	13973.894651174545
179	200.0	0.29600945	0.088401034	0.9861772	0.14863476	0.37307343	13.264868	2.9172614	39.31411	10.110145	36000	-0.001630804	-0.5436016	0.44190174	-5.6545832e-05	-0.008238614	0.5436015	0.00047334353	0.0	99.0	14050.280058860779
180	200.0	0.38366857	0.11839487	0.95040476	0.18840127	0.48383704	14.22262	3.9474695	38.170364	9.931919	36200	-0.0016258244	-0.5419416	0.6422738	-2.8018141e-05	-0.017454326	0.5419415	0.00071089744	0.0	99.0	14129.94824552536
181	200.0	0.28651544	0.102883935	0.889164	0.12490285	0.3681816	13.2827215	3.3843257	38.299145	10.1634445	36400	-0.0016305224	-0.54350775	0.47128657	-1.224014e-05	-0.010899961	0.5435078	0.00029995944	0.0	99.0	14210.301971912384
182	200.0	0.26594827	0.09991038	1.0	0.105088435	0.34092364	12.52687	3.4278808	39.448284	9.672867	36600	-0.0016314558	-0.5438187	0.42030242	-2.2040447e-05	-0.011949986	0.54381865	0.00035694698	0.0	99.0	14286.9369494915
183	200.0	0.21750072	0.08464765	0.98060524	0.108978	0.28093287	11.66668	2.8297772	39.057377	9.419017	36800	-0.001631595	-0.54386497	0.35318795	-7.597054e-05	-0.034128547	0.54386497	0.0008537461	0.0	99.0	14363.319781303406
184	200.0	0.3027686	0.09560993	0.8587778	0.15357672	0.38477385	12.445305	3.3344257	37.14811	9.119889	37000	-0.0016313911	-0.54379636	0.44922328	-1.2257835e-05	0.0043991804	0.54379636	0.0003289928	0.0	99.0	14439.87973332405
185	200.0	0.27988872	0.08352273	0.94012403	0.138319	0.35693324	12.486029	2.8480785	37.291153	9.526492	37200	-0.0016331298	-0.5443766	0.40341857	-6.9653615e-06	-0.0041044652	0.5443767	0.00036168384	0.0	99.0	14516.592959165573
186	200.0	0.28144842	0.09778408	0.9523458	0.13392675	0.35844404	12.591448	3.3248255	37.91828	9.464126	37400	-0.0016337241	-0.5445749	0.4253858	-1.7489074e-06	-0.005507469	0.5445749	0.0004410346	0.0	99.0	14597.931109666824
187	200.0	0.30693302	0.104599215	0.9855426	0.14218804	0.39526218	12.819181	3.486556	38.73388	9.542884	37600	-0.0016327035	-0.54423434	0.46419045	-1.3845391e-05	0.0032771528	0.5442343	0.00052638596	0.0	99.0	14674.39111161232
188	200.0	0.36393774	0.110201895	0.95156336	0.17191169	0.46223423	13.70139	3.656209	38.494175	9.603472	37800	-0.001632612	-0.544204	0.5654964	-3.2310607e-05	-0.00858587	0.544204	0.0005822531	0.0	99.0	14750.66773557663
189	200.0	0.35996777	0.105427176	0.9232186	0.16735889	0.45306444	14.420845	3.5230942	39.062786	10.454763	38000	-0.0016304519	-0.5434837	0.5820328	-1.2482167e-05	0.0037385225	0.5434837	0.00070498866	0.0	99.0	14827.660591602325
190	200.0	0.20241849	0.061534036	0.5676595	0.09921458	0.2576693	12.291662	1.856929	38.922703	10.44735	38200	-0.0016269712	-0.542324	0.37436342	-6.808655e-05	-0.059744835	0.54232395	0.0010518483	0.0	99.0	14904.102481603622
191	200.0	0.29463488	0.102900945	0.8613307	0.14291394	0.37650704	13.219893	3.5174265	37.247593	9.829649	38400	-0.0016288189	-0.5429398	0.47542635	2.9744115e-06	0.00045141578	0.5429398	0.00046206865	0.0	99.0	14980.672397851944
192	200.0	0.3791588	0.10958556	0.83482164	0.15691158	0.48586825	14.227094	3.8152194	36.849495	9.645549	38600	-0.0016247209	-0.54157346	0.6328419	-5.700381e-05	0.0013869405	0.5415735	0.00046128134	0.0	99.0	15060.564053297043
193	200.0	0.38428077	0.114529096	0.89607316	0.18152201	0.48779127	14.42152	3.9431715	37.93237	9.372711	38800	-0.0016264216	-0.5421404	0.6601634	-2.7233502e-05	0.001832962	0.5421404	0.00052512536	0.0	99.0	15137.027581453323
194	200.0	0.2772492	0.08415088	0.920096	0.121495895	0.3494934	12.687911	2.854232	38.94868	9.422225	39000	-0.0016305184	-0.5435062	0.40068316	-3.8520433e-05	-0.0029303432	0.5435062	0.0007719459	0.0	99.0	15217.1778216362
195	200.0	0.3100918	0.10506208	0.95300317	0.13428135	0.40213293	13.259384	3.870322	38.604713	8.748732	39200	-0.001629677	-0.5432256	0.52480215	-2.0758249e-05	0.0037327409	0.54322565	0.00036115365	0.0	99.0	15298.318951368332
196	200.0	0.25231898	0.093338996	0.9436815	0.12393174	0.33049628	11.966349	3.38777	38.592525	8.640073	39400	-0.0016257154	-0.5419053	0.40814584	-2.4651876e-05	-0.00082948804	0.5419053	0.000852427	0.0	99.0	15374.89539551735
197	200.0	0.41539928	0.109815724	0.9564923	0.19673517	0.5183023	13.968876	3.718622	36.451065	9.183611	39600	-0.0016295416	-0.5431805	0.6967636	-3.0789524e-05	-0.045547068	0.5431806	0.0006016302	0.0	99.0	15451.214349508286
198	200.0	0.31044084	0.095763676	0.85141075	0.14789727	0.39602786	13.000874	3.352806	37.701958	8.970996	39800	-0.001626221	-0.5420735	0.47259858	-3.3891993e-06	-0.0017140806	0.5420735	0.00033675754	0.0	99.0	15531.548352718353
199	200.0	0.26287395	0.08449982	0.81827766	0.11660823	0.33830133	12.196151	2.9816303	36.301167	8.903038	40000	-0.0016222105	-0.5407373	0.39435926	-1.4490564e-05	0.003125012	0.5407373	0.00059085235	0.0	99.0	15608.05506324768
200	200.0	0.28802642	0.088174075	0.79399174	0.1355299	0.3653564	12.727926	2.9399064	36.067097	9.489993	40200	-0.0016216051	-0.540535	0.42108476	-4.143943e-05	-0.0058751404	0.540535	0.0009126254	0.0	99.0	15684.842333078384
201	200.0	0.394498	0.123959005	0.93445224	0.18725301	0.5002396	13.9447365	4.2119436	37.707497	9.694482	40400	-0.0016230774	-0.54102576	0.6857446	-6.683171e-06	-0.023979783	0.54102576	0.00043483233	0.0	99.0	15761.119938135147
202	200.0	0.35430402	0.11118634	0.91206354	0.16368544	0.45287567	13.576873	3.866497	37.692272	9.505932	40600	-0.0016200225	-0.54000723	0.57839966	-7.819827e-05	-0.010488927	0.54000723	0.0014574134	0.0	99.0	15838.04429769516
